"isn_seq";"ano";"cod_acao";"titulo";"dt_carga"
"19410";"2015";"21545";"Apoio Técnico-Financeiro à Elaboração, Desenvolvimento e Implantação de Projeto";"2015-04-22"
"19411";"2015";"21546";"Manutenção das Unidades de Pronto Atendimento - UPAS Executado por meio de Cont";"2015-04-22"
"19412";"2015";"21548";"Manutenção de Campi Multi-institucionais";"2015-04-22"
"19413";"2015";"21549";"Suporte às Ações Finalísticas dos Cursos Técnicos de Áreas Estratégicas para o ";"2015-04-22"
"19414";"2015";"21550";"Suporte às Ações Finalísticas dos Cursos de Especialização em Educação Profissi";"2015-04-22"
"19415";"2015";"21552";"Apoio a Consecução de Produtos, Processos e Serviços Inovadores";"2015-04-22"
"19416";"2015";"21553";"Promoção e Transfêrencia do Portfólio de Proteções por Direito de Propriedade I";"2015-04-22"
"19417";"2015";"21554";"Captação de Projetos para Empresas Incubadas, através dos Diversos Editais de F";"2015-04-22"
"19418";"2015";"21555";"Residência Médica-ESP/FUNDES";"2015-04-22"
"19419";"2015";"21556";"Gestão das Ações do Programa de Proteção aos Defensores Humanos Ameaçados";"2015-04-22"
"19420";"2015";"21557";"Implantação e Manutenção do Plano de Segurança dos Magistrados";"2015-04-22"
"19421";"2015";"21558";"Estruturação, Aparelhamento, Modernização e Adequação Tecnológica dos Meios Uti";"2015-04-22"
"19422";"2015";"21559";"Estruturação e Manutenção do FUNSEG-JE";"2015-04-22"
"19423";"2015";"21560";"Pessoal e Encargos Sociais na Área de Vigilância Sanitária - Folha Complementar";"2015-04-22"
"19424";"2015";"21561";"Manutenção e Funcionamento da ESP";"2015-04-22"
"19425";"2015";"21562";"Manutenção e Funcionamento de TI - ESP";"2015-04-22"
"19426";"2015";"21563";"Implementação de Ações de Valorização  do Trabalho na Atenção Básica";"2015-04-22"
"19427";"2015";"21566";"Realização de Conferência Estadual de Defesa Civil";"2015-04-22"
"19428";"2015";"21567";"Fomento à Pós-Graduação em Estágio Doutoral";"2015-04-22"
"19429";"2015";"21568";"Cumprimento de Sentenças/Débitos Judiciais - NUTEC";"2015-04-22"
"19430";"2015";"21569";"Desenvolvimento de Ações de Capacitação Sobre Direitos Humanos do Segmento LGBT";"2015-04-22"
"19431";"2015";"21570";"Monitoramento da poluição / contaminação dos recursos hídricos do Estado";"2015-04-22"
"19432";"2015";"21571";"Monitoramento da poluição / contaminação das praias do litoral cearense";"2015-04-22"
"19433";"2015";"21572";"Contribuição Patronal ao Regime Geral de Previdência";"2015-04-22"
"19434";"2015";"21573";"Contribuição Patronal ao SUPSEC - Pessoal Civil";"2015-04-22"
"19435";"2015";"21574";"Ampliação e Fixação de Pesquisadores para o Desenvolvimento Científico e Tecnol";"2015-04-22"
"19436";"2015";"21575";"Apuração dos Desvios de Conduta";"2015-04-22"
"19437";"2015";"21576";"Realização de Fiscalizações e Correições Preventivas e Repressivas";"2015-04-22"
"19438";"2015";"21577";"Desenvolvimento e Capacitação de Pessoal - CGD";"2015-04-22"
"19439";"2015";"21579";"Pessoal e encargos sociais SAMU Leste - Folha Normal";"2015-04-22"
"19440";"2015";"21580";"Pessoal e Encargos Sociais dos Agentes Comunitários de Saúde - ACS - Folha Norm";"2015-04-22"
"19441";"2015";"21581";"Promoção de Audiências Públicas";"2015-04-22"
"19442";"2015";"21582";"Manutenção do Centro de Profissionlização Inclusiva - PcD";"2015-04-22"
"19443";"2015";"21583";"Desenvolvimento de Ações de Qualificação - PcD";"2015-04-22"
"19444";"2015";"21584";"Pessoal e Encargos Sociais na Média e Alta Complexidade - Folha Normal";"2015-04-22"
"19445";"2015";"21587";"PESSOAL E ENCARGOS SOCIAIS NA ATENÇÃO BÁSICA - FOLHA NORMAL";"2015-04-22"
"19446";"2015";"21588";"Pessoal e Encargos Sociais - Folha Complementar - SESA";"2015-04-22"
"19447";"2015";"21589";"Valorização dos Servidores - TCM";"2015-04-22"
"19448";"2015";"21590";"Desenvolvimento de Programas Educacionais na Área de Gestão-ESP(CF)";"2015-04-22"
"19449";"2015";"21591";"Garantia Especial aos Usuários do SUS para Terapia Nutricional";"2015-04-22"
"19450";"2015";"21592";"Ressarcimento ao Proprietário de Animal Atingido por Doença ou Praga";"2015-04-22"
"19451";"2015";"21593";"Pessoal e Encargos Sociais - SAMU - Folha Complementar";"2015-04-22"
"19452";"2015";"21594";"Realização de ações de vigilância e educação sanitária vegetal.";"2015-04-22"
"19453";"2015";"21595";"Fortalecimento da Gestão na Coordenadoria Central e Regionais de Saúde";"2015-04-22"
"19454";"2015";"21596";"Incentivo à Educação no Trabalho na Rede SESA";"2015-04-22"
"19455";"2015";"21597";"Pessoal e Encargos Sociais - SAMU - Folha Complementar";"2015-04-22"
"19456";"2015";"21598";"Manutenção do Centro de Referência em Direitos Humanos";"2015-04-22"
"19457";"2015";"21599";"Implementação de Ações de Valorização, Capacitação e Formação da Rede e da Urgê";"2015-04-22"
"19458";"2015";"21600";"Manutenção do Conselho Estadual de Promoção da Igualdade Racial";"2015-04-22"
"19459";"2015";"21601";"Cumprimento de Sentenças /Débito Judicial - EMATERCE";"2015-04-22"
"19460";"2015";"21602";"Cumprimento de Sentenças/Débitos Judiciais - FUNECE";"2015-04-22"
"19461";"2015";"21603";"Desenvolvimento das ações do QualiSUS-Rede na média e alta complexidade";"2015-04-22"
"19462";"2015";"21605";"Realização de Eventos de Capacitação das Ações do QualiSUS-Rede";"2015-04-22"
"19463";"2015";"21606";"Desenvolvimento das ações do QualiSUS-Rede na Atenção Primária";"2015-04-22"
"19464";"2015";"21607";"Fortalecimento das Ações da Assistência Farmacêutica";"2015-04-22"
"19465";"2015";"21608";"Realização de Eventos de Capacitação da Assistência Farmacêutica";"2015-04-22"
"19466";"2015";"21609";"Pessoal e Encargos Sociais - Folha Complementar - ISSEC - Saúde";"2015-04-22"
"19467";"2015";"21611";"GERENCIAMENTO DO TRANSITO RODOVIARIO.";"2015-04-22"
"19468";"2015";"21617";"Contribuição Patronal ao Regime Geral de Previdência - ETICE";"2015-04-22"
"19469";"2015";"21618";"Contribuição Patronal ao Regime Geral de Previdência - IPECE";"2015-04-22"
"19470";"2015";"21619";"Pessoal e Encargos Sociais - Folha Complementar - IDECI";"2015-04-22"
"19471";"2015";"21620";"Contribuição Patronal para Regime Geral de Previdência Social (RGPS)";"2015-04-22"
"19472";"2015";"21624";"Ações de Comunicação Institucional";"2015-04-22"
"19473";"2015";"21626";"Gestão e Manutenção da Corregedoria Geral de Justiça";"2015-04-22"
"19474";"2015";"21627";"Melhorias na Infraestrutura dos Fóruns";"2015-04-22"
"19475";"2015";"21630";"Gestão e Manutenção da Corregedoria Geral de Justiça";"2015-04-22"
"19476";"2015";"21631";"Desenvolvimento e Capacitação de Magistrados e Servidores";"2015-04-22"
"19477";"2015";"21632";"Pagamento de Inativos e Pensionistas da Segurança Pública (Pessoal Militar) - F";"2015-04-22"
"19478";"2015";"21633";"Concessão de Outros Benefícios Assistenciais - TJ";"2015-04-22"
"19479";"2015";"21634";"Pagamento de Precatórios Judiciários";"2015-04-22"
"19480";"2015";"21635";"Capacitação de Recursos Humanos nas Unidades de Saúde - HEMOCE";"2015-04-22"
"19481";"2015";"21637";"Capacitação de Recursos Humanos nas Unidades de Saúde - Centro de Saúde Dona Li";"2015-04-22"
"19482";"2015";"21638";"Desenvolvimento de Ensino e Pesquisa em Saúde - Centro de Saúde Dona Libânia";"2015-04-22"
"19483";"2015";"21639";"Pessoal e Encargos Sociais - Ensino Médio - Folha Complementar - SEDUC";"2015-04-22"
"19484";"2015";"21640";"Apoio aos Conselhos de Direitos e de Políticas Públicas Vinculados à STDS";"2015-04-22"
"19485";"2015";"21641";"Pessoal e Encargos Sociais - Ensino Médio - Folha Normal - SEDUC";"2015-04-22"
"19486";"2015";"21642";"Pessoal e Encargos Sociais - Ensino Fundamental - Folha Normal - SEDUC";"2015-04-22"
"19487";"2015";"21643";"Pessoal e Encargos Sociais - Educação de Jovens e Adultos - Folha Normal - SEDU";"2015-04-22"
"19488";"2015";"21644";"Realização de Pesquisa no âmbito do SUS - ESP";"2015-04-22"
"19489";"2015";"21645";"Manutenção e Funcionamento das Unidades Escolares de Ensino Médio";"2015-04-22"
"19490";"2015";"21646";"Manutenção e Funcionamento das Unidades Escolares de Ensino Fundamental";"2015-04-22"
"19491";"2015";"21647";"Manutenção e Funcionamento das Unidades Escolares  - EJA";"2015-04-22"
"19492";"2015";"21648";"Garantia do Funcionamento do Parque Tecnológico das Unidades Escolares de Ensin";"2015-04-22"
"19493";"2015";"21649";"Promoção de Eventos Científicos para a Divulgação do Conhecimento em Saúde - ES";"2015-04-22"
"19494";"2015";"21650";"Realização de Eventos CIientíficos Para Divulgação do Conhecimento em saúde/ESP";"2015-04-22"
"19495";"2015";"21651";"Realização de Pesquisa no Âmbito do SUS Para o Desenvolvimento de Novos Conheci";"2015-04-22"
"19496";"2015";"21652";"Desenvolvimento do Programa Estadual de Alimentação Escolar - Educação Infantil";"2015-04-22"
"19497";"2015";"21653";"Desenvolvimento do Programa Estadual de Alimentação Escolar - Educação Especial";"2015-04-22"
"19498";"2015";"21655";"Realização de Fiscalização e Monitoramento da Sanidade Agropecuária";"2015-04-22"
"19499";"2015";"21657";"Gestão e Manutenção da Corregedoria Geral de Justiça";"2015-04-22"
"19500";"2015";"21659";"EDUCAÇÃO PERMANENTE EM VIGILÂNCIA EM SAÚDE";"2015-04-22"
"19501";"2015";"21660";"CIDADES I - Desenvolvimento Urbano e Regional Executado por meio de Contrato de";"2015-04-22"
"19502";"2015";"21661";"Manutenção e Funcionamento - DPGE";"2015-04-22"
"19503";"2015";"21662";"CIDADES II - Desenvolvimento Urbano e Regional Executado por meio de Contrato d";"2015-04-22"
"19504";"2015";"21663";"Desenvolvimento Institucional e Educação Permanente para os Trabalhadores da ES";"2015-04-22"
"19505";"2015";"21664";"Educação Permanente em Atenção  à Saúde";"2015-04-22"
"19506";"2015";"21665";"Apoio a Residência Médica nas Unidades de Saúde";"2015-04-22"
"19507";"2015";"21666";"Educação Permanente em Vigilância em Saúde";"2015-04-22"
"19508";"2015";"21667";"Edição da Revista Cadernos ESP";"2015-04-22"
"19509";"2015";"21668";"Atendimento Social a Crianças, Adolescentes e Adultos com Deficiência Intelectu";"2015-04-22"
"19510";"2015";"21669";"Manutenção e Funcionamento das Delegacias/Unidades da Polícia Civil em Fortalez";"2015-04-22"
"19511";"2015";"21670";"Inversões Financeiras - Aquisição de Produtos para Revenda";"2015-04-22"
"19512";"2015";"21671";"Estruturação e Funcionamento da Ouvidoria Geral do Ministério Público";"2015-04-22"
"19513";"2015";"21673";"Pessoal e Encargos Sociais - Folha Complementar - SOHIDRA";"2015-04-22"
"19514";"2015";"21674";"Manutenção Administrativa do FUNSIT";"2015-04-22"
"19515";"2015";"21675";"Desenvolvimento e Capacitação de Membros e Servidores - FUNSIT";"2015-04-22"
"19516";"2015";"21676";"Pessoal e Encargos Sociais - Folha Complementar - SECOPA";"2015-04-22"
"19517";"2015";"21677";"Manutenção Administrativa do FESMP";"2015-04-22"
"19518";"2015";"21678";"Desenvolvimento e Capacitação de Membros e Servidores - FESMP";"2015-04-22"
"19519";"2015";"21679";"Pagamento de Inativos e Pensionistas da Segurança Pública (Pessoal Militar) - F";"2015-04-22"
"19520";"2015";"21680";"Pessoal e Encargos Sociais - Folha Complementar- IPECE";"2015-04-22"
"19521";"2015";"21681";"Pagamento de Inativos e Pensionistas do Ministério Público - Folha Normal";"2015-04-22"
"19522";"2015";"21682";"Pagamento de Inativos e Pensionistas da Administração Geral do Poder Executivo ";"2015-04-22"
"19523";"2015";"21683";"Pessoal e Encargos Sociais - Folha Complementar - CASA CIVIL";"2015-04-22"
"19524";"2015";"21684";"Reserva do Regime Próprio de Previdência Social - RPPS";"2015-04-22"
"19525";"2015";"21685";"Pagamento de Compensação Pecuniária por Atingimento de Meta";"2015-04-22"
"19526";"2015";"21687";"Pagamento de Compensação Pecuniária por Atingimento de Meta";"2015-04-22"
"19527";"2015";"21688";"Apoio a Programas, Projetos e Atividades de Ciência, Tecnologia e Inovação";"2015-04-22"
"19528";"2015";"21689";"Capacitação de Recursos Humanos na Área da Ciência, Tecnologia e Inovação";"2015-04-22"
"19529";"2015";"21690";"Intercâmbio Científico e Tecnológico";"2015-04-22"
"19530";"2015";"21691";"Implementação, Manutenção e Recuperação de Infraestrutura e Pesquisa de C,T&I";"2015-04-22"
"19531";"2015";"21694";"CONCESSAO DO PASEP";"2015-04-22"
"19532";"2015";"21704";"Apoio a Programas, Projetos e Atividades de Ciência, Tecnologia e Inovação";"2015-04-22"
"19533";"2015";"21705";"Gestão Administrativa do FIT";"2015-04-22"
"19534";"2015";"21708";"Gestão do Projeto de Implantação dos Processos Hospitalares Informatizados por ";"2015-04-22"
"19535";"2015";"21709";"PAGAMENTO DE COMPENSAÇÃO PECUNIÁRIA POR ATINGIMENTO DE META";"2015-04-22"
"19536";"2015";"21711";"Manutenção e Funcionamento das Unidades Escolares - Educação Especial";"2015-04-22"
"19537";"2015";"21712";"Manutenção e Funcionamento das Unidades Escolares - Educação Infantil";"2015-04-22"
"19538";"2015";"21713";"Desenvolvimento das Ações das Comissões Intergestoras Regionais de Saúde";"2015-04-22"
"19539";"2015";"21714";"Desenvolvimento das Ações das Comissões Intergestoras Bipartite do Ceará";"2015-04-22"
"19540";"2015";"21715";"Monitoramento das Ações de Alimentação e Nutrição";"2015-04-22"
"19541";"2015";"21716";"Capacitação de Recursos Humanos nas Unidades de Saúde - Hospital de Messejana";"2015-04-22"
"19542";"2015";"21717";"Fortalecimento da Promoção, Prevenção e Controle do Tabagismo e outros Fatores ";"2015-04-22"
"19543";"2015";"21718";"Fortalecimento das Ações de Atenção à Saúde do Adulto";"2015-04-22"
"19544";"2015";"21719";"Fortalecimento das Ações de Saúde na Atenção Especializada";"2015-04-22"
"19545";"2015";"21720";"Fortalecimento das Ações de Atenção a Saúde do Homem";"2015-04-22"
"19546";"2015";"21721";"Fortalecimento das Ações de Atenção à Saúde Sexual e Reprodutiva para Gestores ";"2015-04-22"
"19547";"2015";"21722";"Apoio a Implantação dos Núcleos Operacionais da ESP nas Regiões de Saúde";"2015-04-22"
"19548";"2015";"21723";"Recomposição dos Depósitos Judiciais do Programa PIMPJ";"2015-04-22"
"19549";"2015";"21724";"Operação da Parceria Público Privada Castelão (contraprestação)";"2015-04-22"
"19550";"2015";"21725";"Gestão e Manutenção do Centro de Formação Olímpica";"2015-04-22"
"19551";"2015";"21726";"Desenvolvimento de Projetos Educacionais no âmbito da Atenção à Saúde do Idoso";"2015-04-22"
"19552";"2015";"21727";"Desenvolvimento de Projetos Educacionais: Residências Multiprofissionais";"2015-04-22"
"19553";"2015";"21728";"Realização do Planejamento para Implantação do Calendário Esportivo Anual";"2015-04-22"
"19554";"2015";"21730";"Manutenção do Hospital do Vale do Jaguaribe";"2015-04-22"
"19555";"2015";"21732";"Desenvolvimento de Ações Educativas no âmbito da Extensão - ESP";"2015-04-22"
"19556";"2015";"21733";"Desenvolvimento de Docentes em Educação para as Profissões de Saúde - ESP";"2015-04-22"
"19557";"2015";"21735";"Fortalecimento das Ações de Promoção e Prevenção aos Usuários de Drogas Lícitas";"2015-04-22"
"19558";"2015";"21736";"Fortalecimento das Comissões do Programa de Valorização da Atenção Básica (PROV";"2015-04-22"
"19559";"2015";"21737";"Fortalecimento das Comissões do Programa Mais Médicos para o Brasil";"2015-04-22"
"19560";"2015";"21738";"Manutenção e operação do Hospital Regional Metropolitano Executado por Parceria";"2015-04-22"
"19561";"2015";"21739";"Capacitação de Recursos Humanos nas Unidades de Saúde - Hospital Geral de Forta";"2015-04-22"
"19562";"2015";"21740";"Aquisição e Implantação de Produtos e Serviços de TI na Gestão";"2015-04-22"
"19563";"2015";"21741";"Gestão Estratégica das ações de Vigilância em Saúde";"2015-04-22"
"19564";"2015";"21742";"Funcionamento do ConCidades";"2015-04-22"
"19565";"2015";"21743";"Implantação do Pacto pelo Desenvolvimento Urbano";"2015-04-22"
"19566";"2015";"21744";"Cidades I - Desenv Urbano e Reg executado por meio de Contrato de Gestão";"2015-04-22"
"19567";"2015";"21745";"Manutenção da Unidade de Abrigo para Pessoa Idosa";"2015-04-22"
"19568";"2015";"21746";"Cofinanciamento Estadual das Ações de Proteção Social Especial - Centro Dia";"2015-04-22"
"19569";"2015";"21747";"Manutenção e Funcionamento das Unidades de Ensino Médio Integrado a Educação Pr";"2015-04-22"
"19570";"2015";"21748";"Garantia do Funcionamento do Parque Tecnológico das escolas de Ensino Médio Int";"2015-04-22"
"19571";"2015";"21749";"Incentivo à Capacitação de Recursos Humanos nas Areas de Ciência, Técnologia e ";"2015-04-22"
"19572";"2015";"21750";"Implantação dos projetos de prevenção à violência e do uso indevido de drogas -";"2015-04-22"
"19573";"2015";"21751";"Otimização de Sistemas de Esgotamento Sanitário - PforR";"2015-04-22"
"19574";"2015";"21752";"Inclusão social e produtiva de catadores(as)";"2015-04-22"
"19575";"2015";"21753";"Realização de Projetos e Eventos Esportivos";"2015-04-22"
"19576";"2015";"21754";"Arborização da Via de Acesso ao Aeroporto de Fortaleza";"2015-04-22"
"19577";"2015";"21756";"Manutenção do Centro de Educação a Distância";"2015-04-22"
"19578";"2015";"21757";"Manutenção do Centro de Educação a Distância - TI";"2015-04-22"
"19579";"2015";"21758";"Realização de Projetos, Eventos e Atividades Esportivas no Centro de Formação O";"2015-04-22"
"19580";"2015";"21759";"Contribuição Patronal ao Regime Geral de Previdência - CED";"2015-04-22"
"19581";"2015";"21760";"Reserva do Sistema de Previdência Parlamentar - FPP";"2015-04-22"
"19582";"2015";"21761";"Cofinanciamento de residência inclusivas para pessoas portadoras de deficiência";"2015-04-22"
"19583";"2015";"21762";"Implantar e manter serviços familia acolherdora para crianças e adolescentes co";"2015-04-22"
"19584";"2015";"21763";"Fortalecimento das Ações Estratégicas do Programa de Erradicação do Trabalho In";"2015-04-22"
"19585";"2015";"21764";"Implantação e manutanção de abrigos para crianças e adolescentes no ambito da p";"2015-04-22"
"19586";"2015";"21765";"Licenças Ambientais e Despesas afins para apoio ao Programa de Transporte e Log";"2015-04-22"
"19587";"2015";"21766";"Elaboração de Estudos, Planos, Projetos e Contratação de apoio na Área de Energ";"2015-04-22"
"19588";"2015";"21767";"Implantação da Infraestrutura do Pólo Farmoquímico";"2015-04-22"
"19589";"2015";"21768";"Pagamento de Inativos e Pensionistas do Tribunal de Justiça - Folha Normal";"2015-04-22"
"19590";"2015";"21769";"Pagamento de Inativos e Pensionistas do Tribunal de Contas dos Municípios - Fol";"2015-04-22"
"19591";"2015";"21770";"Pagamento de Inativos e Pensionistas do Tribunal de Contas do Estado - Folha No";"2015-04-22"
"19592";"2015";"21771";"Pessoal e Encargos Sociais - Folha Complementar - JUCEC";"2015-04-22"
"19593";"2015";"21772";"Pessoal e Encargos Sociais - Folha Complementar - EGP";"2015-04-22"
"19594";"2015";"25023";"Pagamento de Despesas Administrativas de Natureza Continuada";"2015-04-22"
